amount,transactions_today,distance_from_home,international,fraud
3737.9205529738542,8,476.0946447532082,1,0
1101.3823056436306,1,317.83094641791143,0,0
309.1170712979283,8,360.2743001238671,1,0
663.5589775409287,8,334.4806081240567,1,0
3033.924866682417,19,324.4654912738899,0,0
4248.7375670664205,3,694.6250043820943,1,1
234.53413796476758,5,587.7090299518642,1,0
3673.4147826178146,3,201.99504491772623,1,0
1713.18004329076,15,969.6260191661959,1,0
2397.8565658984176,14,427.7255153543192,0,0
4645.009153729373,15,566.0864010680784,1,1
1666.537808631869,17,702.6009667897627,1,0
2332.0313003580354,18,613.6773766768955,0,0
78.27524965579872,2,311.05176909560083,0,0
417.17761282414347,12,797.7065734873768,0,0
1300.3720397625723,16,110.15363957962687,1,0
148.98268169716127,4,568.9958347036714,0,0
3160.562876980772,2,273.31722301410065,0,0
2137.7278004400964,14,615.7623676730183,1,0
2745.24456161283,11,217.9934810843698,0,0
881.4894576226844,13,772.1996552093382,1,0
1486.7008268887143,7,227.53633126583262,1,0
3322.484129515098,10,890.3921349668326,1,1
4826.860590915695,1,861.554904670231,0,0
261.5797002750239,4,362.3934520138112,1,0
4453.017761067777,18,385.8202888740259,0,0
2888.63719454293,6,701.5034576874905,0,0
2823.9586381105623,2,90.37353797248393,1,0
2506.389890686724,3,80.91941217567933,1,0
356.27648866187513,14,136.32419683394315,0,0
458.48549016344174,8,562.4753354498523,1,0
3008.5509082388394,16,149.00230483109323,0,0
1711.383271463436,19,277.6172817729814,0,0
4587.167652222626,18,646.911407540208,0,0
2038.8867814237665,6,15.623777836715536,0,0
724.974478926179,14,180.23660795346984,0,0
3576.44697917516,3,929.9306628757037,0,0
1473.8335729906391,16,663.5776234087131,1,0
2632.096833705907,1,305.55111422321346,0,0
3492.1855996707986,12,45.303424061168606,0,0
4502.317914898331,14,586.048808412427,1,1
3963.034062060364,19,222.8663098924406,1,0
3385.0417286848933,19,960.1754387183332,0,0
3401.3695801517665,9,686.9609549868446,0,0
4730.163973720112,7,974.123886346106,0,0
1486.1622465077148,14,848.8988974115667,1,0
15.549350038975163,5,483.0274151905406,0,0
1367.0532513970113,18,669.5631476541436,0,0
1097.2779843374524,9,812.1071955393002,1,0
3312.554579718851,7,578.1784816626232,1,1
3172.22088282999,9,61.4875009682192,1,0
2971.3722996965716,4,470.44631387363114,0,0
91.05478161517397,17,130.5733307866399,1,0
3646.6024917087307,12,714.8467752101704,0,0
1624.4167583026026,6,680.6289156376021,1,0
3328.629385143089,18,992.9081920521135,1,1
2787.326358225745,8,628.8098017941077,0,0
1720.2273178852568,15,800.1379423839417,0,0
681.5355728494977,3,268.28785088883257,1,0
481.15029932579995,2,340.02413529597976,0,0
4159.276482229996,9,917.0242523778372,0,0
4592.803734986975,8,755.192259625745,1,1
3252.4423533538547,4,655.2691747976377,0,0
526.136233153812,2,254.02769258304025,0,0
2016.1158122723211,14,698.5779287251651,1,0
3647.4066085247346,2,886.7636450419512,0,0
3901.30621121024,2,230.79765489465643,0,0
599.9109252325321,7,706.1239479158232,0,0
10.153287038458256,12,393.69395339750866,1,0
3563.5638589442187,6,118.76741294061999,0,0
1789.4149181711662,18,763.460676533682,0,0
1279.8618447751187,4,167.13678918433638,0,0
74.35837424973194,19,252.89627349037136,0,0
2706.0940397398836,13,782.9420408786922,0,0
4257.242169775649,2,742.1327856246376,1,1
4788.581914900214,8,254.183066044395,0,0
2833.067303560313,19,940.9646143463673,1,0
2577.162025422072,9,215.2852250771915,0,0
434.43136359131313,4,993.6222149640323,1,0
2748.8752796975728,16,737.8998719514394,0,0
1906.0956040373192,19,392.5076905514027,1,0
3039.605051609049,10,130.34920666248397,0,0
1949.7444759039681,6,320.5099551596137,0,0
1209.09262601733,16,193.73851146504873,0,0
483.87672338959874,10,621.8395864940193,0,0
1581.4430384985897,13,356.8551531379567,1,0
492.2577230958839,9,295.007261243857,0,0
892.7157846116799,7,757.1331917183721,0,0
4936.807431311934,4,230.5994348501831,0,0
2226.076748964027,19,586.8893174255046,0,0
2664.0401148600326,4,194.59609282354563,1,0
4369.3564583987045,19,714.7986077330955,0,0
4977.888813448532,19,625.1214837525966,0,0
2917.745102229961,12,798.1535151770311,0,0
4064.2443670104167,13,68.49707476267896,0,0
1641.4357114400095,4,210.1054495050215,1,0
1535.6623476619825,10,154.46036055346568,0,0
2019.4915677628553,7,190.56124028573663,1,0
3365.811240741509,5,103.01407913805072,0,0
3414.1365293829426,17,562.0819014360728,1,1
1583.0447789007596,18,593.4314070505545,1,0
674.7175214417772,11,843.4897555940103,0,0
3165.6573197628877,15,417.73817644376265,0,0
650.346052321935,7,532.3847130744476,0,0
2896.677616064357,18,991.304059411111,0,0
3470.1764190009817,6,531.8450833591792,1,1
3506.0513670083137,18,573.5760877520161,1,1
3769.8258321913877,16,995.9174148773841,1,1
4365.568513612666,2,994.1293814497726,1,1
2504.795369904294,19,424.030445597287,0,0
3653.94345575256,1,634.9468296029645,0,0
3099.6719494755253,11,480.8025078372532,1,0
941.333299590436,5,720.7154516572003,0,0
138.19132789834677,16,938.3865211333915,1,0
1429.8615145278995,1,309.6593083732733,1,0
2220.738194624721,19,818.8751704389413,1,0
3089.358662698995,14,654.8489327759801,0,0
4251.297059210995,3,280.1848012742173,1,0
989.2661263637666,2,797.2996581819937,1,0
636.4934515934007,5,427.1330191975715,1,0
4817.7649378968945,17,120.39717548129491,0,0
549.1423512882715,18,993.4163572758093,0,0
2397.670439834874,1,425.64633297231893,1,0
2931.963006678576,15,541.5525473761613,0,0
2711.458360328117,9,807.9617307637607,0,0
439.3004635943866,5,960.8761351199335,0,0
294.56430087806064,13,872.8878499603156,0,0
536.362303030568,19,525.0532078015666,1,0
2932.0825425243365,10,545.6960755331153,1,0
2726.2809892952623,14,280.8869366096629,1,0
1176.3665522633537,12,462.8028781590837,1,0
3192.492967809502,11,946.8388821751473,0,0
4102.13683525769,7,726.9409439386562,1,1
217.4790096345029,17,11.876990741532921,0,0
2495.6684183047314,18,116.50678182274099,1,0
3449.6589563924244,7,923.8112699578551,1,1
1269.0365160777385,6,848.7193289276141,0,0
1545.776817412814,11,486.1644657483969,1,0
3072.0531359170254,12,616.9782808672586,0,0
4490.697114284247,16,289.64601038072493,1,0
4051.5228573114678,19,792.830752100424,1,1
2919.819793306922,19,603.3174468894399,0,0
3653.8063716086735,11,694.8257054559151,1,1
1830.4641263369153,16,374.9098380089979,0,0
3208.417985212801,12,430.4380065114806,0,0
2336.246139726509,8,207.68208296445678,1,0
957.7813209232289,3,948.0525429208718,1,0
3511.673986647513,2,946.5570203865744,0,0
2786.7585403706216,6,817.7512472399042,1,0
1799.521693948421,16,935.5551191991839,1,0
4557.582558492368,15,665.3280525803788,0,0
114.461247955399,14,234.6518693030748,0,0
1585.708024734985,2,760.2105221924912,1,0
293.8381749104563,18,325.2762092417024,0,0
3834.9713079459198,14,440.48168929841415,1,0
3513.516196027825,18,274.3501638553697,1,0
1663.447571494222,2,423.62191772126965,1,0
3381.5578820132946,1,679.317365656695,0,0
1985.7267587177896,2,110.61056130502978,0,0
3783.706419197947,9,105.20692899301642,1,0
2276.3764770561634,9,683.770012088142,0,0
2067.2758418800113,16,779.5811667746075,0,0
4674.302278286622,11,551.466684712365,0,0
1261.886708454594,6,181.64101406746548,0,0
611.0322265828615,12,430.7568483609884,0,0
2926.8701351646964,3,758.1755223840145,1,0
4846.915843298053,12,685.7331015524998,0,0
1895.4176764986614,1,109.86547781937006,0,0
319.5634505076198,9,969.147180958245,0,0
1703.1332838747417,6,223.36388088633652,1,0
2534.5989550545964,11,220.38950458045468,1,0
817.9958030947464,3,459.8572477454559,0,0
3293.9300681018954,4,327.2431290000485,1,0
4988.769451160901,10,983.9859886443941,0,0
2264.1799851474048,19,76.48977325413198,1,0
1780.0954980837612,6,306.4391909232775,1,0
2009.5137925039885,1,382.722160427296,0,0
584.5794301920537,8,493.4589937219405,1,0
4417.535271116857,8,16.406428726948754,0,0
2079.9800210515464,6,82.36213180828057,0,0
1942.499313009958,17,257.80964272981157,1,0
3301.854461923067,19,554.0020816855962,1,1
2215.7467704463065,1,767.7715701934723,1,0
3244.6850093511516,15,686.4953488149492,0,0
316.61698775262965,13,567.0249127226106,0,0
4070.479485173915,3,397.2328397276593,0,0
4703.114724868219,2,870.6945022561538,1,1
3247.339276935336,3,459.77254325826044,1,0
4773.283985005466,9,299.25280560893,1,0
765.6472487061168,16,629.3351148520572,1,0
2392.306785506965,13,692.114996586309,0,0
3013.0156023877817,19,398.4702448588554,1,0
2912.8658706317215,18,28.14328104591457,0,0
2013.2942776543257,12,94.13150023671058,0,0
1697.0412027376442,12,845.5988918936617,0,0
642.8518725265898,1,56.547921185307935,1,0
1964.794828305768,8,592.0196670421323,1,0
821.6774673763708,17,183.70938544939185,1,0
3674.48472569617,7,228.92629124417707,1,0
1052.066368118004,9,273.33395973618116,1,0
302.24087336982393,17,38.29138619702044,1,0
2766.307027707999,10,177.23527414029238,1,0
2980.196366269814,4,650.4999845139404,1,0
4360.846175789722,7,498.71713620800506,1,0
2889.1382459642327,7,797.3290857389358,1,0
1733.9494600799942,8,61.242106551493535,1,0
4017.0292888163394,8,888.8982962516311,1,1
2705.991677005231,16,996.3985318994728,1,0
405.6086203096468,12,15.739972248782985,1,0
2833.5942959631006,15,967.6400655399332,0,0
4541.012541654095,8,235.86271297102002,0,0
1987.6000012361205,9,692.5431382060369,0,0
1488.6657514800024,3,292.48344310492627,1,0
725.9125905199201,16,521.8128787475205,0,0
765.713154457433,15,510.41850983616575,1,0
2169.5297068656764,4,361.1054794490721,1,0
2982.4423225660325,16,717.5467682883337,0,0
412.27087179631275,10,599.6364818633143,1,0
4698.447259235577,11,508.27700394317566,1,1
3778.1167510515274,5,982.8393119182566,1,1
2937.2533522354765,11,940.0093261873263,1,0
4143.908967985564,13,955.4358457936614,0,0
410.1319164924453,15,881.323959803288,1,0
2389.425999888291,6,255.15533875437978,0,0
3154.1647030397003,16,349.976030978181,0,0
4144.978001530263,15,231.05461954550788,1,0
3919.513104645846,11,986.1768872228465,0,0
1392.5755560698642,2,152.66186976349115,1,0
4704.992046100429,2,366.5117555589056,1,0
630.485748740043,12,199.04442471935647,0,0
4376.916756919549,16,223.4538121842532,0,0
4854.991845527046,19,247.08788480321152,0,0
893.9960808809016,2,639.670675559954,1,0
3613.1096603768883,17,76.0493701915278,0,0
211.02473870221235,14,572.529873623784,0,0
2033.0598974443833,16,819.2862362841031,0,0
2586.2536629963934,5,766.5237766044309,1,0
2907.419677289074,10,151.17169828232545,1,0
4680.326868760312,17,914.7317347788052,0,0
3364.5309295980314,13,770.090381404774,0,0
2411.5769765839927,16,5.302510932846061,0,0
4050.2784309667877,9,737.3736335395861,1,1
4753.158776562501,4,737.4216786219986,1,1
120.1100819246313,16,496.81608053998474,1,0
4912.781148557633,11,45.982416006372205,1,0
439.79937392776486,7,579.9059382823494,1,0
4073.790028551119,17,765.7467600343092,0,0
1408.8704152315483,13,270.87405532100064,0,0
669.5764921918201,4,667.0682182517875,1,0
2204.8796421720363,14,353.9261950443819,1,0
3223.3433314435915,10,573.8548329022311,0,0
1910.9497066671404,10,384.5657494316247,0,0
282.28138733066777,10,303.76146601777907,0,0
3001.3110868969957,12,855.9144754320444,0,0
4512.992347792267,2,753.8382591853766,0,0
1922.244676076786,9,345.449133973149,0,0
1089.5005603778268,5,434.63164161520893,0,0
2218.460956204749,8,691.703417875346,0,0
251.32992813341656,14,811.0787805905092,0,0
4104.233046556572,7,684.3412628247124,0,0
4133.440646641432,7,540.9315806826384,0,0
2944.122312513846,9,954.3858319312717,1,0
1771.9834158025635,3,774.1436197415636,1,0
4000.918988584459,14,115.59186039128866,1,0
2777.8882536939523,17,558.1390987920191,0,0
4131.402219664581,18,409.5566413956515,0,0
3160.979374989273,12,794.9356367907938,1,1
3924.1833113318585,14,44.66303385743198,1,0
2996.829336156622,13,410.7235699624281,0,0
2076.5639303961743,14,318.27631534348586,0,0
4790.149841031426,9,141.1859845797183,0,0
2710.157986145435,19,378.804115319572,1,0
3029.3966975172866,2,672.8002781844791,0,0
1110.2333206795988,11,361.6778850325263,0,0
3131.9974392421095,17,580.0065753523652,0,0
2862.3221709198897,2,592.8117959393091,0,0
932.3436057556545,19,587.1111270580333,1,0
307.33961579218715,7,529.5318839442054,1,0
3025.7530053767077,18,116.98823568238792,0,0
3820.8244240580993,13,218.45592743532595,1,0
2621.772840900821,5,800.0670762509892,1,0
1141.595400345032,18,502.36548892271014,0,0
3335.9446636982443,16,706.0763158363151,1,1
409.7275757819152,15,569.9090802127616,0,0
2214.7501869617536,8,38.69025450023833,0,0
825.2001244081167,15,796.2137690179005,1,0
930.450664788818,1,64.32419452904948,0,0
1019.4468062994362,17,943.1740511585731,0,0
1939.6682146494497,15,215.37692170507583,0,0
265.23952604578415,14,512.4061434601496,0,0
1994.9892702362,14,63.58804246578653,1,0
2563.4201611023573,10,894.9323786658213,0,0
2421.6384819819627,2,979.9402545648044,1,0
1920.0926610111724,6,146.29250272118986,1,0
4197.341574273055,17,295.7865424935198,1,0
735.1801951783156,5,15.874421793847793,0,0
2533.426751469056,5,786.9654919674565,1,0
319.5866706132059,15,311.4643326814126,1,0
365.06683760076965,15,588.8374693418313,1,0
2873.5905898887104,11,39.218501280014586,1,0
2834.4319401902267,5,715.4602666747475,1,0
4391.387229093841,1,529.4039633567269,1,1
2793.7896415437654,11,724.9802459988351,1,0
4799.357191820202,11,789.5643131509639,0,0
252.98729351564955,6,89.24286617883371,0,0
499.0583470558979,8,578.0921207932251,1,0
229.88864923620315,2,649.9440338816219,1,0
934.5314831643647,15,516.718753944995,0,0
2710.9378535989736,9,182.40939826512226,1,0
3231.4051853228657,15,795.5972840577369,1,1
237.4699381638573,8,997.4583288395984,0,0
4730.394740329541,16,969.2702524285228,1,1
4212.405229485402,14,777.5295649772313,1,1
1490.0962859638946,15,418.1077227864215,1,0
395.1657758300751,13,337.30049784002216,1,0
857.7364953630957,9,68.5457991008318,0,0
643.4526246373136,1,416.2863037516904,1,0
625.1860587017447,6,156.04859773179902,1,0
2597.6228264420124,8,254.33471350602844,0,0
1236.7787380420675,18,891.8867731773511,0,0
1797.1171854804309,18,968.525631511219,1,0
4947.631613587769,17,948.5590004657604,1,1
3424.72810213747,16,193.35568584339092,1,0
4745.413528564537,13,900.8942082353228,1,1
721.3572096152468,4,141.50530090026513,1,0
1916.8759794145208,4,507.66020787614985,1,0
2778.111698378948,14,643.6633672643735,1,0
393.0227288248027,5,462.4668731004188,0,0
30.89534370350975,16,951.8374354168085,0,0
3355.4673256466185,14,333.2127230916051,1,0
3212.679388839162,14,527.3776630980635,1,1
2059.8361618980625,14,75.44993547966361,1,0
2453.323939399843,14,852.224580078157,1,0
2083.0605729545273,19,413.3633959439447,1,0
129.7851737759954,3,700.5321155919974,1,0
1683.5043150251374,17,682.2456310494183,0,0
893.6404544324763,14,676.2628928342468,0,0
501.13670361583,10,506.938278757441,1,0
4784.034965107856,13,277.5187905478407,1,0
3000.8050279604063,4,625.0945585613864,1,1
3645.994858340647,11,961.7915038112181,0,0
1583.6650788979264,15,833.9492559463139,0,0
1971.8041761751358,15,108.76823155377657,0,0
1192.25072954465,2,23.18740158655008,1,0
493.8586981174695,11,498.9713568704347,0,0
903.3678708335032,2,775.829351714736,1,0
3989.5950860294643,5,313.90255316720726,1,0
3390.9535678670413,13,701.2382779042275,1,1
2739.17509116753,1,931.921264238809,1,0
2380.6984656051727,7,458.98450693466884,0,0
4612.947075444061,7,244.15965623062186,1,0
372.94738941555534,10,917.7578620802472,1,0
1410.1980580572008,6,472.2639640037148,0,0
1756.1898893178632,12,407.83930667511004,1,0
3914.3048029418114,13,353.36157154092393,1,0
4962.647954608237,11,423.0169524388131,1,0
1210.9458686381938,18,673.6578541823583,0,0
4372.793597344033,2,433.719627220154,1,0
4154.807574554638,16,324.22388855922014,1,0
1131.0404142324155,2,743.6376655597196,0,0
2002.6695751941206,19,202.97142702439618,1,0
2054.2676177696703,6,201.9337246408881,1,0
4891.321135947526,1,696.4355365489567,1,1
912.6505878807027,11,866.7065301894731,1,0
3997.7982758128624,18,241.2108394971294,0,0
1677.6216437238186,10,191.12497497642954,0,0
3657.0430254230405,18,670.3058812907523,1,1
2105.8549114353577,1,620.8025217731528,0,0
2896.015217951535,19,447.2523465196122,1,0
4164.732748897394,16,95.86063984832793,1,0
4022.786169269582,7,91.78543098187342,0,0
4333.451685863104,15,777.3417890443544,1,1
307.49045346984855,1,451.7691173956855,1,0
3463.3322596683265,9,857.9670912415589,1,1
708.5370098415967,2,574.7336515388623,1,0
2084.9346544118707,17,618.7381412176327,0,0
2747.4561911228957,10,934.1944419085537,0,0
2019.6700288866855,6,164.615894039438,0,0
2602.8622622570074,5,543.0242292969959,0,0
4982.6662809051095,8,58.13859996603477,0,0
684.734395427145,8,358.9250478821191,1,0
3380.5256662287634,5,148.09849980120515,0,0
1986.0448222642199,12,187.83596228457057,0,0
673.7188965475706,7,934.7947200605281,1,0
802.0964492378046,13,610.6825282048808,1,0
4746.872800165628,13,892.1581331898143,1,1
4399.211468591692,17,443.5201843907496,1,0
4536.1393824709585,4,597.6433466633833,1,1
4957.748551378659,18,32.09451219292636,0,0
1049.4937961425046,10,469.50223227433406,0,0
1783.6422934466682,3,564.0566733437881,0,0
3349.402959325085,12,16.777714265544972,1,0
2424.17467390463,1,789.4891768236403,0,0
2097.7637715578844,11,295.4229842766055,1,0
1795.4781341846094,18,452.48707496077026,0,0
2972.9653533978267,13,535.6302853048245,1,0
2882.211208914009,17,992.1971531284333,0,0
815.674591980558,8,99.18414687418287,0,0
2363.981789217011,19,555.279562224498,1,0
2771.824163287151,17,530.5941458002693,1,0
2855.7318242696383,2,68.90969560318216,1,0
1058.4348926326354,3,633.9383601951246,0,0
3713.934247338911,3,286.8544338938106,1,0
135.74348315713746,6,103.7679661646207,1,0
1780.6109591603818,10,178.64193091845272,1,0
3903.261116192811,18,823.6032332153927,0,0
2823.8256760664576,18,104.12476243739388,1,0
1313.2005382291927,14,466.92738824032466,0,0
3477.816065521808,16,195.27312117922125,0,0
2841.2808113388064,7,162.31986208501203,0,0
3983.255611187372,1,205.71175941707253,1,0
3677.7756790872186,17,492.7829345196203,0,0
3054.438530960811,5,237.78842111157127,1,0
2446.006599800962,1,96.73295035256035,1,0
674.5788070809418,17,801.4008692471685,1,0
1314.051759248065,10,539.8214031716857,0,0
2101.3063698562555,12,156.85365236857217,0,0
3000.5034421618793,2,471.4298486321701,0,0
2573.402197524371,16,68.36249987290988,1,0
1448.040784538052,15,580.4298636187585,1,0
42.25714537065565,13,340.3048195979815,0,0
2486.2337172850616,18,103.52852963016413,0,0
1435.273682925593,14,183.64384986839744,1,0
3675.69542054557,18,345.7027048507265,1,0
129.4918636997126,2,806.4074542922428,1,0
2928.2907784158965,2,173.75569622982334,1,0
4707.956445155266,3,109.6642214927983,0,0
880.3022428863826,5,515.9390064656842,0,0
2363.530958845471,16,558.6969639802649,1,0
466.1957391675195,15,90.24131766741716,0,0
3132.1527421841497,12,284.484479207302,0,0
2757.1530861751658,9,262.76403791425406,1,0
2042.7539658220335,14,186.22160946111532,1,0
2611.6713371539686,16,315.63812720065374,0,0
4483.907545760361,11,37.10851153829664,1,0
989.5085685322246,6,651.5497829534785,0,0
122.5969134096827,10,988.4871450338411,1,0
4309.707774648514,8,634.0467674692488,0,0
2889.814241115653,16,361.0764505437862,1,0
4454.385692754594,3,667.9103011456768,0,0
2988.756664831731,2,571.5159210235763,1,0
4052.7038388989154,16,846.7579305873446,1,1
2154.070083142188,19,621.8745609820005,1,0
3751.8010571284613,9,634.0763546212487,1,1
4566.076919780381,16,221.66418827299339,1,0
2864.8935889738095,4,415.6272385375932,0,0
912.1179013062739,10,344.41606025567717,0,0
1351.3000990006888,19,11.42518740375098,1,0
1001.2364387180548,13,313.2807293890614,0,0
1241.8165677027073,18,486.06212432295024,0,0
1539.0130922616715,15,599.8486332100811,1,0
2780.1175958984104,4,934.5689467104553,0,0
2944.0782310245254,9,239.11375935981638,0,0
2138.233738736887,4,152.42899110855834,0,0
3080.949691305969,16,869.4456889989581,0,0
417.05887880071595,15,941.8474940884475,1,0
448.06330292021823,2,487.95424858108436,0,0
867.4290071847156,14,115.21656125005197,0,0
2595.2067152213203,3,485.3882992769712,0,0
1077.8334467045847,4,109.44332710326876,0,0
1423.589173427961,1,883.1855787006627,1,0
2007.5610525032405,9,708.1501046162499,0,0
4061.2119588117953,17,241.13701771000396,1,0
79.172058205172,14,886.6906933167868,1,0
3250.4003129807456,17,637.9017290493193,1,1
3347.69388989302,1,953.2633367208684,1,1
3995.2923439796164,10,980.4798490105471,1,1
4664.437165910963,16,3.281789235718091,0,0
110.48786625695624,19,120.21420902754576,0,0
777.3806905109487,3,546.9223308068357,1,0
4431.994757339406,12,955.8528744672915,1,1
2298.0076253132065,3,994.2336355096955,0,0
2827.307288277983,15,567.4079353035199,0,0
3318.5057465785053,17,173.8014889452303,1,0
3398.5423564332305,18,163.05002000870616,0,0
4659.384612549376,7,763.8577581141384,0,0
4984.777592884231,19,591.9376787062978,1,1
3603.5857300453918,7,548.7738989327629,1,1
1443.2338339337025,5,465.76492330051633,1,0
4399.964487448775,8,725.1346265816816,1,1
255.6123635584004,16,858.0541790063455,1,0
1163.0934558437361,16,302.9580811956363,0,0
4487.954730143937,19,220.91776717589062,1,0
1288.3956570523812,15,670.1991663149423,0,0
1111.0487875125248,7,914.7324240549534,1,0
699.2452127698338,5,348.15744014408625,1,0
4296.967670658113,11,272.44821917741535,1,0
2505.2907133635226,10,226.1146302356195,1,0
3377.7170832402326,9,254.49090769663084,1,0
1202.941256534398,1,134.93334296031446,1,0
3792.6217008459703,1,596.7782276083535,0,0
3802.4276693608713,8,280.8260686612557,1,0
1569.8641442924177,3,614.9443616579046,1,0
2059.3063387213115,2,83.0323495125681,0,0
1056.3544843767022,4,115.45679211787908,0,0
4883.039506381292,19,536.1419277969446,1,1
3231.556859521474,11,511.530944476014,0,0
4673.373964770422,5,271.50992673788863,0,0
1523.8938627093746,10,827.1308516205424,1,0
3911.63565585448,8,187.04716486754947,1,0
3831.6346329848625,13,360.6611241831861,0,0
3461.3617028140425,5,555.5117060724021,1,1
4828.538486581334,12,867.2111025153646,0,0
1973.8411271705145,13,418.55097516677665,0,0
662.2794447128889,8,398.60095544090433,0,0
3361.827207627863,15,579.5374280317947,0,0
3649.255904381259,13,316.6954154628963,1,0
2879.552261559485,1,709.1732531595894,1,0
1042.0212867356474,6,248.69594066700472,1,0
2527.235148930083,11,823.1959969402121,1,0
1567.8267854799558,13,272.3534131334612,1,0
2143.0579755517783,1,992.7011622905122,1,0
3229.640693464873,11,316.4624743276426,1,0
3728.621566027264,11,878.8261386551977,1,1
1168.8012075977022,8,397.3559541060573,1,0
2032.5735496282973,3,246.0548420309303,1,0
1353.1162392482297,19,226.16325046035524,1,0
1001.1717531707269,12,850.1912818498782,1,0
3919.1022277792335,6,308.7529863128767,0,0
4547.170945240592,8,338.563008959747,1,0
1857.4586065660378,5,196.99305583894056,1,0
3758.8818326250966,10,961.3247181162168,1,1
4486.006493928411,16,244.74394059883008,1,0
4232.159810545855,12,247.44361898161205,1,0
922.2388088107373,17,943.8978902546959,0,0
4781.896488751673,6,900.8988549951829,0,0
1889.6154377430178,9,248.91088317991017,1,0
1702.8108992574432,10,864.7255695179892,1,0
321.53232311612385,14,249.82321308611688,1,0
2436.0065339833664,14,84.46416485287445,0,0
553.9779420482342,17,820.3613483958251,1,0
1250.2137064278556,16,771.5581578152862,1,0
1591.543682618734,4,294.6671216914715,0,0
4046.0433542235032,2,90.13898512260931,0,0
4378.688365475524,16,206.43888447714775,1,0
1519.3069241327337,1,771.0565709064654,1,0
4294.903625010424,3,964.7478149424267,0,0
4287.582377475257,11,259.00207179449154,1,0
3825.6082424205188,16,818.2588010354491,1,1
742.0086189357559,18,227.9326573371544,0,0
3454.7110060346376,15,679.6003918250835,1,1
4725.670082257038,9,83.61346903152634,0,0
3415.876989048114,12,585.29564038226,1,1
1664.7680770480915,18,269.18989119471814,1,0
2507.8907939798482,5,925.845948733657,0,0
3232.167966321758,8,289.7508887789536,0,0
2557.7463395552327,3,398.4406948623066,0,0
608.5651792375394,2,840.6791111545809,0,0
1567.199582813583,19,438.2745825467943,0,0
4013.9561924626264,8,238.41225179491843,0,0
4308.476050016632,2,547.5443208942971,0,0
695.1271632506955,19,839.9911956499819,0,0
4762.409894469636,1,433.1776120046524,0,0
1650.8248630645605,13,132.88848920486762,1,0
3314.9455562662924,17,383.0869131145168,1,0
3761.607478323839,3,954.4751330941914,0,0
4061.611710843038,9,72.0216203657722,1,0
4729.291014107392,5,408.44517244801983,0,0
1571.4685446638248,6,648.0287939401654,0,0
4293.947208212257,4,78.51772621182285,1,0
667.1176481466731,17,344.9525470030681,0,0
3528.1541227044277,16,940.5783539402631,0,0
3712.4688702747894,16,30.63569220614326,0,0
3391.838973594589,11,751.7418795059431,0,0
1269.0505333144133,2,841.3749661359961,1,0
4366.485303605865,17,277.0607254177502,0,0
852.603732218271,15,214.71436951981227,1,0
277.6376096889459,18,914.8208935862071,1,0
3590.1503031534417,10,764.0016954807244,0,0
2382.6238190113413,6,113.3807096070023,1,0
4246.999119593794,16,212.1972555164029,1,0
1923.151733880712,5,621.3551549925545,1,0
849.7101566534869,12,419.41692889689244,1,0
4183.84654042465,6,504.1743704378998,0,0
2749.059061883958,14,951.5424351022675,0,0
954.0870040278709,16,420.2354631919739,0,0
3604.716152946364,7,881.6819958142689,1,1
2560.4570560626075,2,660.7447186605733,1,0
3025.521781379196,6,121.61945871355617,0,0
2309.8827076508437,9,744.5070366477197,1,0
4145.257829251852,7,520.2090739563148,1,1
4149.517951258419,2,225.09725039198858,0,0
3549.8502209036874,19,289.5493230822981,1,0
535.9528732083468,8,557.3324247507513,1,0
4195.880770901304,11,601.702490145793,0,0
3358.35477285922,4,968.1764040294801,0,0
3488.1505883614545,16,854.7201364105933,0,0
1821.2843736153195,18,205.8392869952762,0,0
4397.604985223464,13,773.9920705671454,0,0
3629.604285171939,5,8.29180815164554,0,0
571.8264279806804,2,129.808461165144,0,0
2044.8123916867517,11,199.7004160662832,1,0
4433.038006181107,1,597.199352659138,0,0
245.51154146992118,13,194.6850063001867,1,0
4807.468932013827,5,365.27294203530715,0,0
3399.021215914618,18,242.7797821420795,1,0
3160.566128440449,14,337.4166243799633,1,0
1360.090689875077,13,942.451444734066,1,0
1251.4710258084936,7,997.3763525954301,1,0
4710.870515248092,8,685.7221062641092,1,1
1498.3795466282725,18,572.3078714556808,0,0
3879.7714306278067,7,708.4478458162831,0,0
1971.677773053325,17,771.6522004189084,0,0
704.8778132156729,16,739.0127436095144,1,0
63.46933549984116,11,81.8925282000048,1,0
2725.8441117061016,19,310.293419286774,1,0
4879.136304559174,1,343.43138178974976,0,0
1851.9896071079304,8,369.2544741501412,1,0
1792.3897466252938,1,344.313778651542,1,0
1727.017173068716,9,787.0922974503276,0,0
2607.5137481512434,19,747.6046678843783,0,0
2208.917768287225,9,4.600302892651786,0,0
4400.773987367802,10,296.38152349471903,1,0
2532.5487507002167,11,623.6636477853256,1,0
2543.711612560958,1,120.26562198879954,0,0
700.4742576555774,8,71.19829448553239,1,0
4913.870309142826,12,828.3981194984816,1,1
1257.36472543546,1,452.6842721720691,1,0
376.0866966234173,10,855.6873679208534,1,0
3319.0997823862917,4,823.5527271765656,0,0
2980.8781870827947,15,893.3705221405856,1,0
2081.576813423801,19,48.274563560647074,1,0
2116.7392470645837,6,186.13006610838457,0,0
3927.468966021692,5,296.1431644014205,1,0
986.6060740972488,5,136.23038783786012,1,0
4103.064061535,18,485.4698207857142,0,0
